Date,TD1New,seasonal,trend,resid,resses,datemonth,TD1Predicted
2018-11-29,175.87179487179486,-4.226180469590811,178.8467465753425,1.2512287660431651,-2.974951703547646,11/29,
2018-11-30,175.97435897435898,-4.349339716105557,178.8361301369863,1.4875685534782361,-2.8617711626273206,11/30,
2018-12-01,176.07692307692307,-4.47348559014805,178.8254263349175,1.7249823321536208,-2.748503257994429,12/01,
2018-12-02,176.17948717948718,-4.5974439234207845,178.81463516913612,1.9622959337718422,-2.6351479896489423,12/02,
2018-12-03,176.28205128205127,-4.721214715923827,178.80375663964213,2.199509358332966,-2.521705357590861,12/03,
2018-12-04,176.3846153846154,-4.844797967657111,178.79279074643554,2.4366226058369547,-2.408175361820156,12/04,
2018-12-05,176.48717948717947,-4.56516337559035,178.78173748951633,2.2706053732534937,-2.2945580023368564,12/05,
2018-12-06,176.5897435897436,-4.285341242753878,178.77059686888452,2.1044879636129448,-2.1808532791409334,12/06,
2018-12-07,176.69230769230768,-4.005331569147686,178.75936888454012,1.9382703769152423,-2.067061192232444,12/07,
2018-12-08,176.7948717948718,-3.725134354771745,178.7480535364831,1.7719526131604422,-1.9531817416113029,12/08,
2018-12-09,176.89743589743588,-6.028017317672186,178.73665082471345,4.188802390394619,-1.8392149272775669,12/09,
2018-12-10,177.0,-8.330843202947056,178.7251607492312,6.605682453715849,-1.7251607492312075,12/10,
2018-12-11,176.5,-10.80511091766348,178.62551592867354,8.679594988989944,-2.1255159286735363,12/11,
2018-12-12,176.0,-13.309810190223256,178.61724965081015,10.692560539413105,-2.6172496508101517,12/12,
2018-12-13,175.5,-12.475314839728341,178.60898337294674,9.366331466781602,-3.1089833729467387,12/13,
2018-12-14,175.0,-11.640791532845409,178.60071709508335,8.040074437762055,-3.600717095083354,12/14,
2018-12-15,174.5,-10.572906936241088,178.59245081721994,6.480456119021147,-4.092450817219941,12/15,
2018-12-16,174.0,-9.504943647581555,178.58418453935656,4.920759108224999,-4.584184539356556,12/16,
2018-12-17,173.5,-8.436901666866822,178.57591826149314,3.3609834053736787,-5.075918261493143,12/17,
2018-12-18,173.0,-7.368780994096876,178.56765198362976,1.8011290104671174,-5.567651983629759,12/18,
2018-12-19,172.5,-6.300581629271728,178.55938570576635,0.24119592350538266,-6.059385705766346,12/19,
2018-12-20,172.0,-5.232303572391379,178.55111942790296,-1.3188158555115823,-6.551119427902961,12/20,
2018-12-21,171.5,-4.623113490122473,178.54285315003955,-2.4197396599170746,-7.042853150039548,12/21,
2018-12-22,171.0,-4.537654239607894,178.53458687217616,-2.996932632568269,-7.534586872176163,12/22,
2018-12-23,170.5,-4.760330582752361,178.52632059431275,-3.2659900115603895,-8.02632059431275,12/23,
2018-12-24,170.0,-4.982928233841663,178.51805431644937,-3.535126082607703,-8.518054316449366,12/24,
2018-12-25,169.5,-5.205447192875753,178.50978803858595,-3.8043408457101995,-9.009788038585953,12/25,
2018-12-26,169.0,-5.427887459854622,178.50152176072257,-4.073634300867946,-9.501521760722568,12/26,
2018-12-27,168.5,-5.526602126804748,178.49325548285915,-4.466653356054407,-9.993255482859155,12/27,
2018-12-28,168.0,-5.746959877627836,178.48498920499577,-4.738029327367935,-10.48498920499577,12/28,
2018-12-29,167.5,-5.9654631880446285,178.47672292713236,-5.011259739087729,-10.976722927132357,12/29,
2018-12-30,167.0,-6.182112058055135,178.46845664926897,-5.286344591213838,-11.468456649268973,12/30,
